longitude,latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxtpx_TrackPointExtension
-77.049048,38.841256,0,0,295,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.049095,38.841309,0,0,296,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.049187,38.841375,0,0,297,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.049345,38.841513,0,0,298,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.049568,38.841522,0,0,299,7.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.049877,38.841337,0,0,300,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.050186,38.841275,0,0,301,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.050885,38.841162,0,0,302,7,,,,,,,,,,,,,,,,,,,,,,,        
-77.050956,38.841163,0,0,303,6.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.051686,38.841126,0,0,304,5.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.051839,38.84111,0,0,305,6.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.051919,38.841107,0,0,306,6.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.052082,38.84111,0,0,307,7,,,,,,,,,,,,,,,,,,,,,,,        
-77.052222,38.841099,0,0,308,7,,,,,,,,,,,,,,,,,,,,,,,        
-77.052341,38.841073,0,0,309,7,,,,,,,,,,,,,,,,,,,,,,,        
-77.052469,38.841049,0,0,310,7.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.05288,38.841048,0,0,311,7.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.053306,38.841037,0,0,312,6.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.053402,38.841075,0,0,313,7.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.053437,38.841106,0,0,314,7.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.053473,38.84112,0,0,315,7.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.053555,38.841131,0,0,316,8,,,,,,,,,,,,,,,,,,,,,,,        
-77.053637,38.841136,0,0,317,8.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.053862,38.841135,0,0,318,9.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.053965,38.841135,0,0,319,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.054252,38.841141,0,0,320,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.054495,38.841153,0,0,321,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.054618,38.841175,0,0,322,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.054681,38.84119,0,0,323,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055099,38.841304,0,0,324,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055152,38.841326,0,0,325,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055199,38.841357,0,0,326,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055296,38.841411,0,0,327,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055354,38.841427,0,0,328,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.055538,38.84147,0,0,329,8.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.055603,38.841491,0,0,330,8.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.055672,38.841513,0,0,331,8.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.056167,38.841708,0,0,332,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.056645,38.841929,0,0,333,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.056712,38.841958,0,0,334,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.057098,38.842117,0,0,335,8,,,,,,,,,,,,,,,,,,,,,,,        
-77.057529,38.8423,0,0,336,8,,,,,,,,,,,,,,,,,,,,,,,        
-77.057963,38.842475,0,0,337,7.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.058026,38.842498,0,0,338,8,,,,,,,,,,,,,,,,,,,,,,,        
-77.058158,38.842541,0,0,339,8.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.05829,38.842599,0,0,340,8.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.05836,38.842626,0,0,341,8.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.058684,38.842748,0,0,342,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.059084,38.842912,0,0,343,9.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.059215,38.842975,0,0,344,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.059584,38.843161,0,0,345,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.059709,38.84323,0,0,346,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.059948,38.843316,0,0,347,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.060024,38.843355,0,0,348,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.060321,38.843557,0,0,349,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.060593,38.843714,0,0,350,9.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.060966,38.843945,0,0,351,9,,,,,,,,,,,,,,,,,,,,,,,        
-77.06133,38.844167,0,0,352,9,,,,,,,,,,,,,,,,,,,,,,,        
-77.061732,38.844425,0,0,353,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.062053,38.844699,0,0,354,10,,,,,,,,,,,,,,,,,,,,,,,        
-77.062158,38.844778,0,0,355,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.062279,38.844836,0,0,356,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.062521,38.844952,0,0,357,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.06257,38.844991,0,0,358,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.062771,38.845135,0,0,359,10,,,,,,,,,,,,,,,,,,,,,,,        
-77.062892,38.845176,0,0,360,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063092,38.845217,0,0,361,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063297,38.845282,0,0,362,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063433,38.845293,0,0,363,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063503,38.845286,0,0,364,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063573,38.845286,0,0,365,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.063706,38.845304,0,0,366,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.063771,38.845327,0,0,367,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.063883,38.845382,0,0,368,10.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.06398,38.845425,0,0,369,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.064113,38.845398,0,0,370,11,,,,,,,,,,,,,,,,,,,,,,,        
-77.064144,38.84536,0,0,371,11,,,,,,,,,,,,,,,,,,,,,,,        
-77.064205,38.845269,0,0,372,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.064236,38.845228,0,0,373,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.064281,38.845123,0,0,374,9.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.064314,38.845072,0,0,375,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.064365,38.845038,0,0,376,8.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.064509,38.844999,0,0,377,7.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.064671,38.844966,0,0,378,6.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.064948,38.844895,0,0,379,6.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.065282,38.844713,0,0,380,7.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.065704,38.844488,0,0,381,8.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.065806,38.844446,0,0,382,9.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.065969,38.844405,0,0,383,9.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.066025,38.844397,0,0,384,9.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.066083,38.844387,0,0,385,9.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.066498,38.844298,0,0,386,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.067015,38.844168,0,0,387,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.067412,38.844102,0,0,388,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.067549,38.844087,0,0,389,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.067618,38.844082,0,0,390,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.068111,38.844066,0,0,391,10.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.068605,38.844089,0,0,392,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.068883,38.844132,0,0,393,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.069025,38.844151,0,0,394,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.069517,38.844233,0,0,395,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.069656,38.844251,0,0,396,10.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.070001,38.844314,0,0,397,10,,,,,,,,,,,,,,,,,,,,,,,        
-77.07006,38.844328,0,0,398,10,,,,,,,,,,,,,,,,,,,,,,,        
-77.070151,38.844383,0,0,399,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.070197,38.844455,0,0,400,10.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.070231,38.844517,0,0,401,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.070259,38.844535,0,0,402,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.070331,38.844548,0,0,403,11.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.070501,38.844523,0,0,404,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.070548,38.844512,0,0,405,12.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.070953,38.844438,0,0,406,13,,,,,,,,,,,,,,,,,,,,,,,        
-77.071462,38.844337,0,0,407,12.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.071629,38.844306,0,0,408,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.071749,38.844276,0,0,409,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.072043,38.844234,0,0,410,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.072329,38.844189,0,0,411,11,,,,,,,,,,,,,,,,,,,,,,,        
-77.072471,38.84415,0,0,412,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.072602,38.844107,0,0,413,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.072821,38.844065,0,0,414,10.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.073564,38.843977,0,0,415,11.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.074007,38.843931,0,0,416,11.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.074449,38.843886,0,0,417,11.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.074733,38.843858,0,0,418,11.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.074947,38.843846,0,0,419,11.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.075355,38.843819,0,0,420,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.076006,38.843774,0,0,421,12.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.076083,38.843758,0,0,422,12.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.076106,38.843737,0,0,423,13,,,,,,,,,,,,,,,,,,,,,,,        
-77.07613,38.843715,0,0,424,13,,,,,,,,,,,,,,,,,,,,,,,        
-77.076159,38.843696,0,0,425,13.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.076226,38.843689,0,0,426,13.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.076436,38.843699,0,0,427,13.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.076847,38.843752,0,0,428,12.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.077029,38.843769,0,0,429,12.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.077305,38.843814,0,0,430,12.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.077557,38.843875,0,0,431,12.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.077641,38.84389,0,0,432,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.07772,38.843902,0,0,433,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.077941,38.843914,0,0,434,12.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.078009,38.843903,0,0,435,12.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.078369,38.843815,0,0,436,13.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.078698,38.843724,0,0,437,13.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.078811,38.843699,0,0,438,13.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.07928,38.843588,0,0,439,14,,,,,,,,,,,,,,,,,,,,,,,        
-77.079401,38.843557,0,0,440,14.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.079462,38.843541,0,0,441,16,,,,,,,,,,,,,,,,,,,,,,,        
-77.079525,38.843525,0,0,442,16.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.079589,38.843507,0,0,443,18.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.079845,38.843454,0,0,444,17.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.079908,38.843447,0,0,445,16.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.08009,38.843431,0,0,446,17.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.080201,38.843416,0,0,447,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.080255,38.843405,0,0,448,19,,,,,,,,,,,,,,,,,,,,,,,        
-77.080414,38.843366,0,0,449,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.080528,38.843341,0,0,450,15.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.080639,38.84331,0,0,451,14.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.080748,38.843272,0,0,452,13,,,,,,,,,,,,,,,,,,,,,,,        
-77.080925,38.84322,0,0,453,12,,,,,,,,,,,,,,,,,,,,,,,        
-77.080986,38.843202,0,0,454,12.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.081187,38.843158,0,0,455,13.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.081331,38.843142,0,0,456,15.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.081406,38.84314,0,0,457,15.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.08148,38.843142,0,0,458,16.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.081901,38.843178,0,0,459,15.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.082048,38.843219,0,0,460,14.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.082311,38.843261,0,0,461,15,,,,,,,,,,,,,,,,,,,,,,,        
-77.082353,38.843224,0,0,462,15.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.082949,38.843143,0,0,463,14,,,,,,,,,,,,,,,,,,,,,,,        
-77.083243,38.843347,0,0,464,14.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.083313,38.843366,0,0,465,14.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.083472,38.843402,0,0,466,15,,,,,,,,,,,,,,,,,,,,,,,        
-77.083525,38.843408,0,0,467,15.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.083577,38.843411,0,0,468,16,,,,,,,,,,,,,,,,,,,,,,,        
-77.083679,38.843434,0,0,469,16.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.083937,38.843512,0,0,470,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.083991,38.843525,0,0,471,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.084293,38.843567,0,0,472,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.084533,38.843574,0,0,473,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.084722,38.843566,0,0,474,17.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.084956,38.843542,0,0,475,17.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.085066,38.84353,0,0,476,17.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.085116,38.843524,0,0,477,17.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.08548,38.843463,0,0,478,18,,,,,,,,,,,,,,,,,,,,,,,        
-77.085523,38.843466,0,0,479,18,,,,,,,,,,,,,,,,,,,,,,,        
-77.085558,38.843479,0,0,480,18,,,,,,,,,,,,,,,,,,,,,,,        
-77.085586,38.843536,0,0,481,18.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.085562,38.843736,0,0,482,18.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.085545,38.843966,0,0,483,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.085543,38.844,0,0,484,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.085553,38.844121,0,0,485,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.085556,38.844124,0,0,486,19,,,,,,,,,,,,,,,,,,,,,,,        
-77.085556,38.844124,0,0,487,19,,,,,,,,,,,,,,,,,,,,,,,        
-77.085556,38.844124,0,0,488,19,,,,,,,,,,,,,,,,,,,,,,,        
-77.085562,38.84412,0,0,489,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.085656,38.844142,0,0,490,18.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.085838,38.844218,0,0,491,18.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.086018,38.844299,0,0,492,19,,,,,,,,,,,,,,,,,,,,,,,        
-77.086381,38.84437,0,0,493,19.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.086518,38.844401,0,0,494,19.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.086745,38.844445,0,0,495,20.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.08679,38.84445,0,0,496,20.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.08708,38.84451,0,0,497,21.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.087297,38.844547,0,0,498,21.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.087464,38.84458,0,0,499,21.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.087516,38.844591,0,0,500,21.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.08763,38.844617,0,0,501,23,,,,,,,,,,,,,,,,,,,,,,,        
-77.087663,38.844625,0,0,502,23.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.087728,38.844641,0,0,503,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.087857,38.844672,0,0,504,25,,,,,,,,,,,,,,,,,,,,,,,        
-77.087892,38.84468,0,0,505,25.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.088153,38.844725,0,0,506,25.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.088423,38.844782,0,0,507,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.088485,38.844792,0,0,508,24,,,,,,,,,,,,,,,,,,,,,,,        
-77.088549,38.844802,0,0,509,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.088959,38.844882,0,0,510,23.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.089101,38.844873,0,0,511,23,,,,,,,,,,,,,,,,,,,,,,,        
-77.089236,38.844842,0,0,512,22.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.089303,38.844835,0,0,513,21.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.089367,38.844842,0,0,514,21.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.089427,38.844855,0,0,515,21.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.089915,38.844991,0,0,516,21,,,,,,,,,,,,,,,,,,,,,,,        
-77.08998,38.845009,0,0,517,21,,,,,,,,,,,,,,,,,,,,,,,        
-77.09017,38.84507,0,0,518,20.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.090229,38.845096,0,0,519,20.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.090673,38.845244,0,0,520,21.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.091256,38.845422,0,0,521,21.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.091729,38.845583,0,0,522,22,,,,,,,,,,,,,,,,,,,,,,,        
-77.092245,38.845771,0,0,523,23,,,,,,,,,,,,,,,,,,,,,,,        
-77.092311,38.845795,0,0,524,23.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.09282,38.845974,0,0,525,23.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.093254,38.846141,0,0,526,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.093378,38.846188,0,0,527,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.093552,38.846266,0,0,528,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.093677,38.846317,0,0,529,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.094069,38.846525,0,0,530,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.094182,38.846585,0,0,531,23.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.094292,38.846638,0,0,532,24,,,,,,,,,,,,,,,,,,,,,,,        
-77.094404,38.846689,0,0,533,24,,,,,,,,,,,,,,,,,,,,,,,        
-77.094691,38.846802,0,0,534,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.094744,38.846828,0,0,535,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.094875,38.8469,0,0,536,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.094947,38.846928,0,0,537,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.094995,38.846951,0,0,538,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.094995,38.846951,0,0,539,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.095004,38.846963,0,0,540,24.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.095004,38.846969,0,0,541,24.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.095002,38.846969,0,0,542,24.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.095001,38.846968,0,0,543,24.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.094996,38.84697,0,0,544,24.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.094996,38.84697,0,0,545,24.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.094985,38.84697,0,0,546,24.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.094987,38.846973,0,0,547,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.095035,38.847011,0,0,548,24.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.09524,38.847106,0,0,549,24.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.095501,38.847189,0,0,550,24.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.095673,38.847266,0,0,551,25,,,,,,,,,,,,,,,,,,,,,,,        
-77.095892,38.847378,0,0,552,25.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.09624,38.847537,0,0,553,25.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.09681,38.847845,0,0,554,25.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.097108,38.847996,0,0,555,26,,,,,,,,,,,,,,,,,,,,,,,        
-77.09728,38.848096,0,0,556,26.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.097332,38.84813,0,0,557,26.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.097436,38.848204,0,0,558,26.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.097546,38.848271,0,0,559,26.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.097829,38.848436,0,0,560,27,,,,,,,,,,,,,,,,,,,,,,,        
-77.097885,38.848466,0,0,561,27.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.098319,38.848723,0,0,562,27.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.098372,38.848753,0,0,563,27.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.098619,38.848927,0,0,564,28.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.098722,38.849001,0,0,565,28.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.098933,38.849126,0,0,566,28.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.099029,38.849201,0,0,567,28.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.099344,38.849407,0,0,568,26.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.099402,38.849439,0,0,569,26,,,,,,,,,,,,,,,,,,,,,,,        
-77.099767,38.849679,0,0,570,28,,,,,,,,,,,,,,,,,,,,,,,        
-77.099816,38.849714,0,0,571,28.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.100063,38.849879,0,0,572,29.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.100167,38.849945,0,0,573,28.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.100266,38.850012,0,0,574,29.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.100413,38.850112,0,0,575,29.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.100512,38.850174,0,0,576,30.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.100611,38.850242,0,0,577,31.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.100747,38.850348,0,0,578,33.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.100839,38.850421,0,0,579,33.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.100972,38.850525,0,0,580,31.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.101109,38.850631,0,0,581,31.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.101195,38.850698,0,0,582,31.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.101388,38.850868,0,0,583,31.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.101506,38.850968,0,0,584,31.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.10162,38.851071,0,0,585,31.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.101862,38.851283,0,0,586,32,,,,,,,,,,,,,,,,,,,,,,,        
-77.10219,38.851561,0,0,587,32.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.102228,38.851598,0,0,588,32.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.102553,38.851869,0,0,589,32.8,,,,,,,,,,,,,,,,,,,,,,,        
