longitude,latitude,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,gpxtpx_TrackPointExtension
-77.102636,38.851936,0,0,590,33,,,,,,,,,,,,,,,,,,,,,,,        
-77.102927,38.852218,0,0,591,33.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.102998,38.852286,0,0,592,33.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.103038,38.852365,0,0,593,33.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.103042,38.852409,0,0,594,33.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.103036,38.852451,0,0,595,33.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.103032,38.852529,0,0,596,34,,,,,,,,,,,,,,,,,,,,,,,        
-77.10305,38.852567,0,0,597,34,,,,,,,,,,,,,,,,,,,,,,,        
-77.103079,38.8526,0,0,598,34,,,,,,,,,,,,,,,,,,,,,,,        
-77.103269,38.852781,0,0,599,34.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.103449,38.852908,0,0,600,34.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.103607,38.852942,0,0,601,34.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.103694,38.853009,0,0,602,34.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.10373,38.853047,0,0,603,34.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.10391,38.853233,0,0,604,34.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.103944,38.85327,0,0,605,34.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.104161,38.853492,0,0,606,35.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.104233,38.853562,0,0,607,35.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.104586,38.853938,0,0,608,35,,,,,,,,,,,,,,,,,,,,,,,        
-77.104706,38.854046,0,0,609,35.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.104778,38.854122,0,0,610,35.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.104821,38.854159,0,0,611,35.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.104906,38.854235,0,0,612,35.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.105215,38.854496,0,0,613,36.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.105598,38.854779,0,0,614,36.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.105647,38.854812,0,0,615,36.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.106001,38.855031,0,0,616,37.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.106047,38.85506,0,0,617,37.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.106286,38.855201,0,0,618,37.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.106387,38.855255,0,0,619,37.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.106742,38.855435,0,0,620,38.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.106888,38.855498,0,0,621,38.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.107096,38.855583,0,0,622,40,,,,,,,,,,,,,,,,,,,,,,,        
-77.107538,38.855743,0,0,623,40.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.10759,38.855766,0,0,624,40.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.107641,38.855788,0,0,625,41,,,,,,,,,,,,,,,,,,,,,,,        
-77.107803,38.855848,0,0,626,42.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.10797,38.8559,0,0,627,42.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.10802,38.855918,0,0,628,43.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.1083,38.856008,0,0,629,42.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.108356,38.856026,0,0,630,43.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.108467,38.856054,0,0,631,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.108522,38.856068,0,0,632,43.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.10863,38.856099,0,0,633,46,,,,,,,,,,,,,,,,,,,,,,,        
-77.108738,38.856132,0,0,634,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.108894,38.856178,0,0,635,44.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.109059,38.856228,0,0,636,45.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.109163,38.856263,0,0,637,45.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.10921,38.856274,0,0,638,45.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.109315,38.856269,0,0,639,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.109417,38.856257,0,0,640,43.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.109509,38.856265,0,0,641,43,,,,,,,,,,,,,,,,,,,,,,,        
-77.10957,38.856318,0,0,642,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.109605,38.8564,0,0,643,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.109722,38.856564,0,0,644,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.109826,38.856606,0,0,645,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.109883,38.856617,0,0,646,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.110303,38.85674,0,0,647,42.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.110649,38.856967,0,0,648,43.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.11103,38.857314,0,0,649,44,,,,,,,,,,,,,,,,,,,,,,,        
-77.111328,38.857613,0,0,650,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111363,38.85765,0,0,651,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111414,38.857731,0,0,652,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111436,38.857772,0,0,653,44.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111458,38.857812,0,0,654,44.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.111502,38.857885,0,0,655,45.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111527,38.857922,0,0,656,45.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111593,38.858035,0,0,657,46,,,,,,,,,,,,,,,,,,,,,,,        
-77.111688,38.858193,0,0,658,46.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.111752,38.858312,0,0,659,47.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.111862,38.858529,0,0,660,47.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.111903,38.858609,0,0,661,46.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.111919,38.85865,0,0,662,47,,,,,,,,,,,,,,,,,,,,,,,        
-77.112055,38.858963,0,0,663,47.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.112144,38.859217,0,0,664,48,,,,,,,,,,,,,,,,,,,,,,,        
-77.112162,38.859259,0,0,665,48,,,,,,,,,,,,,,,,,,,,,,,        
-77.112368,38.859622,0,0,666,48,,,,,,,,,,,,,,,,,,,,,,,        
-77.112572,38.859926,0,0,667,47,,,,,,,,,,,,,,,,,,,,,,,        
-77.112599,38.859967,0,0,668,47,,,,,,,,,,,,,,,,,,,,,,,        
-77.112658,38.860042,0,0,669,47.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.112746,38.860155,0,0,670,47.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.113039,38.860447,0,0,671,48,,,,,,,,,,,,,,,,,,,,,,,        
-77.113069,38.860487,0,0,672,48.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.113091,38.860527,0,0,673,48.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.113178,38.86069,0,0,674,48.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.113206,38.860728,0,0,675,48.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.113236,38.860763,0,0,676,49,,,,,,,,,,,,,,,,,,,,,,,        
-77.113297,38.86083,0,0,677,49.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.113403,38.860928,0,0,678,49.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.113707,38.861212,0,0,679,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.113799,38.861282,0,0,680,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.113923,38.861387,0,0,681,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.114085,38.861529,0,0,682,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.114187,38.861593,0,0,683,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.114299,38.861649,0,0,684,49.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.114354,38.861673,0,0,685,50,,,,,,,,,,,,,,,,,,,,,,,        
-77.114466,38.861715,0,0,686,51.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.114587,38.861751,0,0,687,51.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.114773,38.861804,0,0,688,51.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.114959,38.86186,0,0,689,51.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.115073,38.861895,0,0,690,51.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.11525,38.861931,0,0,691,51.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.115371,38.861959,0,0,692,51.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.11562,38.861987,0,0,693,51.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.116044,38.862082,0,0,694,52.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.116101,38.862098,0,0,695,52.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.116387,38.862176,0,0,696,52.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.116442,38.862197,0,0,697,53.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.116498,38.862218,0,0,698,55.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.116554,38.862239,0,0,699,57.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.116663,38.862275,0,0,700,54.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.116714,38.862297,0,0,701,56,,,,,,,,,,,,,,,,,,,,,,,        
-77.116766,38.862316,0,0,702,58.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.116817,38.862337,0,0,703,58.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.116866,38.862363,0,0,704,55.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.116913,38.862388,0,0,705,49.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.116965,38.862413,0,0,706,51,,,,,,,,,,,,,,,,,,,,,,,        
-77.117017,38.862437,0,0,707,53.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.117068,38.86246,0,0,708,54.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.117166,38.862515,0,0,709,55.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.117218,38.862543,0,0,710,55.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.117257,38.862573,0,0,711,55.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.117391,38.862667,0,0,712,54.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.117486,38.862726,0,0,713,53.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.117538,38.862755,0,0,714,48,,,,,,,,,,,,,,,,,,,,,,,        
-77.117588,38.862788,0,0,715,35.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.117634,38.862817,0,0,716,29,,,,,,,,,,,,,,,,,,,,,,,        
-77.11768,38.862847,0,0,717,35.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.117729,38.862878,0,0,718,37.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.11778,38.862911,0,0,719,29.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.117825,38.862951,0,0,720,25,,,,,,,,,,,,,,,,,,,,,,,        
-77.117865,38.862991,0,0,721,23,,,,,,,,,,,,,,,,,,,,,,,        
-77.117906,38.86303,0,0,722,29.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.117946,38.863071,0,0,723,38,,,,,,,,,,,,,,,,,,,,,,,        
-77.117992,38.863112,0,0,724,42,,,,,,,,,,,,,,,,,,,,,,,        
-77.118028,38.86315,0,0,725,46.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.118062,38.863194,0,0,726,49.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.118093,38.863239,0,0,727,51.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.118149,38.863327,0,0,728,52.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.118235,38.863457,0,0,729,53.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.118438,38.863767,0,0,730,53.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.118468,38.863808,0,0,731,53.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.118654,38.864049,0,0,732,54.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.118688,38.864089,0,0,733,54.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.118808,38.864246,0,0,734,54.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.118949,38.864382,0,0,735,54.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.118988,38.864414,0,0,736,54.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.119056,38.864481,0,0,737,55,,,,,,,,,,,,,,,,,,,,,,,        
-77.119251,38.864631,0,0,738,55.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.11929,38.864658,0,0,739,55.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.119493,38.864781,0,0,740,56,,,,,,,,,,,,,,,,,,,,,,,        
-77.119615,38.864853,0,0,741,56.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.119883,38.864972,0,0,742,56.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.120213,38.865107,0,0,743,56.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.12036,38.865158,0,0,744,56.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.120467,38.86518,0,0,745,56.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.120744,38.865244,0,0,746,56.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.120807,38.865253,0,0,747,56.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.121049,38.865287,0,0,748,57,,,,,,,,,,,,,,,,,,,,,,,        
-77.121215,38.865299,0,0,749,58.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.121277,38.865305,0,0,750,58.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.121772,38.865367,0,0,751,59,,,,,,,,,,,,,,,,,,,,,,,        
-77.121826,38.865379,0,0,752,59,,,,,,,,,,,,,,,,,,,,,,,        
-77.121941,38.865404,0,0,753,59.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122121,38.865455,0,0,754,59.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122231,38.865489,0,0,755,59.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122439,38.865578,0,0,756,54.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.12249,38.8656,0,0,757,48.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122544,38.865621,0,0,758,44.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.122596,38.865644,0,0,759,43.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122646,38.86567,0,0,760,38.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122693,38.865693,0,0,761,35.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.122742,38.865714,0,0,762,38.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.122798,38.865738,0,0,763,44.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.122854,38.865763,0,0,764,51.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.122911,38.865793,0,0,765,55.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.122962,38.865824,0,0,766,57.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.123006,38.865858,0,0,767,59,,,,,,,,,,,,,,,,,,,,,,,        
-77.12305,38.865894,0,0,768,59.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.123136,38.86596,0,0,769,60,,,,,,,,,,,,,,,,,,,,,,,        
-77.123187,38.866007,0,0,770,60.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.123282,38.866078,0,0,771,57.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.12333,38.866111,0,0,772,56.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.123426,38.86617,0,0,773,57.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.123477,38.866189,0,0,774,58.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.123559,38.866247,0,0,775,59.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.123638,38.866283,0,0,776,60.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.123814,38.866335,0,0,777,60.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.124338,38.8667,0,0,778,60.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.12438,38.866734,0,0,779,60.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.124414,38.866765,0,0,780,61,,,,,,,,,,,,,,,,,,,,,,,        
-77.124725,38.86691,0,0,781,61,,,,,,,,,,,,,,,,,,,,,,,        
-77.124856,38.866991,0,0,782,62.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.124905,38.867009,0,0,783,63.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.12516,38.867122,0,0,784,63.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.125264,38.867172,0,0,785,62.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.125461,38.867278,0,0,786,62.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.125557,38.867333,0,0,787,62.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.125809,38.867465,0,0,788,62.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.126071,38.86759,0,0,789,62.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.12617,38.86764,0,0,790,62.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.126262,38.867686,0,0,791,62.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.126352,38.867724,0,0,792,61.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.126452,38.867759,0,0,793,61.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.126563,38.867796,0,0,794,61.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.12666,38.867826,0,0,795,61.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.126711,38.867839,0,0,796,62,,,,,,,,,,,,,,,,,,,,,,,        
-77.126891,38.867846,0,0,797,61.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.12723,38.867801,0,0,798,60.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.127296,38.867793,0,0,799,60.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.127493,38.867791,0,0,800,60,,,,,,,,,,,,,,,,,,,,,,,        
-77.127865,38.867904,0,0,801,59.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.127905,38.867944,0,0,802,59.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.127942,38.867994,0,0,803,59.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.127959,38.868105,0,0,804,59.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128023,38.868312,0,0,805,61.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.128043,38.868349,0,0,806,61.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.128063,38.868382,0,0,807,61.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128155,38.868459,0,0,808,62.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.128196,38.868479,0,0,809,62.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128355,38.868557,0,0,810,64,,,,,,,,,,,,,,,,,,,,,,,        
-77.128519,38.868617,0,0,811,65,,,,,,,,,,,,,,,,,,,,,,,        
-77.128565,38.868636,0,0,812,65.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.128911,38.8688,0,0,813,65.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.129191,38.868916,0,0,814,66.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.129239,38.86894,0,0,815,66.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.129337,38.868988,0,0,816,67.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.129592,38.869114,0,0,817,68.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.129644,38.869143,0,0,818,68.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.129778,38.869217,0,0,819,67.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.129874,38.869251,0,0,820,66.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.129923,38.869277,0,0,821,66.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.130063,38.869356,0,0,822,66.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.130215,38.869434,0,0,823,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.130463,38.869583,0,0,824,66.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.13054,38.869656,0,0,825,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.130627,38.869722,0,0,826,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.130713,38.869795,0,0,827,67.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.13075,38.869834,0,0,828,67.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.130782,38.869874,0,0,829,67.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.130982,38.870099,0,0,830,67.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.131019,38.870136,0,0,831,67.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.131269,38.870454,0,0,832,66.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.131295,38.870496,0,0,833,66.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.131424,38.870699,0,0,834,66.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.131464,38.870776,0,0,835,66.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.131545,38.870895,0,0,836,66.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.131622,38.871026,0,0,837,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.131697,38.871158,0,0,838,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.131756,38.871244,0,0,839,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.131806,38.871335,0,0,840,67,,,,,,,,,,,,,,,,,,,,,,,        
-77.131896,38.871468,0,0,841,67.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.131952,38.871552,0,0,842,68.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.132001,38.871633,0,0,843,71.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.132028,38.871671,0,0,844,72.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.132058,38.871709,0,0,845,71,,,,,,,,,,,,,,,,,,,,,,,        
-77.132082,38.871746,0,0,846,69.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.132064,38.87181,0,0,847,68.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.132032,38.871822,0,0,848,68.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.131936,38.871829,0,0,849,68.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.131724,38.871749,0,0,850,69.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.131659,38.871707,0,0,851,69.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.131477,38.87158,0,0,852,70.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.131449,38.871561,0,0,853,70.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.131295,38.87147,0,0,854,72,,,,,,,,,,,,,,,,,,,,,,,        
-77.131234,38.871432,0,0,855,72.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.131136,38.871366,0,0,856,73,,,,,,,,,,,,,,,,,,,,,,,        
-77.130908,38.871251,0,0,857,73.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.130784,38.871181,0,0,858,74,,,,,,,,,,,,,,,,,,,,,,,        
-77.130651,38.871119,0,0,859,74.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.130523,38.871071,0,0,860,75.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.130263,38.870987,0,0,861,76,,,,,,,,,,,,,,,,,,,,,,,        
-77.13007,38.870949,0,0,862,76.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.129869,38.870919,0,0,863,76.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.129443,38.870847,0,0,864,77,,,,,,,,,,,,,,,,,,,,,,,        
-77.129341,38.870834,0,0,865,77.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.129192,38.870813,0,0,866,77.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128985,38.870812,0,0,867,78.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.128882,38.870817,0,0,868,78.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.12874,38.870825,0,0,869,78.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128439,38.870894,0,0,870,78.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.128407,38.8709,0,0,871,78.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.128351,38.870916,0,0,872,78.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.128291,38.870936,0,0,873,78,,,,,,,,,,,,,,,,,,,,,,,        
-77.12817,38.870956,0,0,874,77.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.12792,38.871019,0,0,875,77.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.127603,38.87111,0,0,876,77.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.127553,38.871133,0,0,877,77.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.127404,38.871204,0,0,878,78.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.127315,38.871259,0,0,879,78.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.127221,38.871304,0,0,880,78.6,,,,,,,,,,,,,,,,,,,,,,,        
-77.126963,38.871466,0,0,881,78.8,,,,,,,,,,,,,,,,,,,,,,,        
-77.126693,38.871717,0,0,882,79.2,,,,,,,,,,,,,,,,,,,,,,,        
-77.126532,38.871871,0,0,883,79.4,,,,,,,,,,,,,,,,,,,,,,,        
-77.126494,38.871904,0,0,884,79.4,,,,,,,,,,,,,,,,,,,,,,,        
